ADANIPORTS,JSWSTEEL,ADANIPORTSJSWSTEEL_residual,date,ADANIPORTSJSWSTEEL_prev_residual,APOLLOHOSP,HDFCBANK,APOLLOHOSPHDFCBANK_residual,APOLLOHOSPHDFCBANK_prev_residual,ASIANPAINT,BAJFINANCE,ASIANPAINTBAJFINANCE_residual,ASIANPAINTBAJFINANCE_prev_residual,KOTAKBANK,BAJFINANCEKOTAKBANK_residual,BAJFINANCEKOTAKBANK_prev_residual,EICHERMOT,MARUTI,EICHERMOTMARUTI_residual,EICHERMOTMARUTI_prev_residual,GRASIM,POWERGRID,GRASIMPOWERGRID_residual,GRASIMPOWERGRID_prev_residual,HCLTECH,INFY,HCLTECHINFY_residual,HCLTECHINFY_prev_residual,ICICIBANK,TITAN,ICICIBANKTITAN_residual,ICICIBANKTITAN_prev_residual,TCS,INFYTCS_residual,INFYTCS_prev_residual,SUNPHARMA,POWERGRIDSUNPHARMA_residual,POWERGRIDSUNPHARMA_prev_residual
787.0499877929688,759.2000122070312,1.530268724974851,2023-01-16,1.5646711296926288,4294.64990234375,1585.300048828125,0.571810619430842,0.6343070838256581,2916.050048828125,6010.89990234375,-0.49873570614298124,-0.531016046400458,1784.800048828125,-0.05266878330636186,-0.046367939038830235,3139.050048828125,8380.099609375,-0.17510110657139072,-0.12337821513179772,1641.97119140625,161.7375030517578,1.0168773924674224,0.8692526871120724,1093.699951171875,1525.5,-1.068423373848888,-1.015987801011275,865.25,2405.85009765625,-0.9114207702844032,-0.9991350526948766,3334.050048828125,0.0037185488271590057,0.46254472195387153,1035.449951171875,1.9317822962983637,1.98566815742416
784.75,757.5,1.538328581983772,2023-01-17,1.530268724974851,4322.85009765625,1608.9000244140625,0.7064942574244034,0.571810619430842,2940.89990234375,5984.9501953125,-0.6756509690345766,-0.49873570614298124,1797.6500244140625,0.08434077844100851,-0.05266878330636186,3179.949951171875,8479.349609375,-0.13073873989742202,-0.17510110657139072,1654.122802734375,163.8000030517578,1.1482130034017681,1.0168773924674224,1111.050048828125,1539.5,-1.2568593176527212,-1.068423373848888,865.1500244140625,2407.949951171875,-0.8972376656454315,-0.9114207702844032,3378.39990234375,0.11650809589982158,0.0037185488271590057,1032.699951171875,1.7306460921981195,1.9317822962983637
786.5,767.1500244140625,1.6707005872776894,2023-01-18,1.538328581983772,4339.7998046875,1637.300048828125,0.8874756401259345,0.7064942574244034,2945.25,5998.64990234375,-0.6697769920092594,-0.6756509690345766,1799.0999755859375,0.07840623968483242,0.08434077844100851,3177.60009765625,8494.0498046875,-0.10204884383475048,-0.13073873989742202,1669.8602294921875,164.5124969482422,1.1363019465656963,1.1482130034017681,1115.1500244140625,1545.4000244140625,-1.2668376198609343,-1.2568593176527212,869.5,2424.10009765625,-0.8844220856496293,-0.8972376656454315,3390.0,0.1230145326895505,0.11650809589982158,1040.0999755859375,1.7625725582788003,1.7306460921981195
776.0499877929688,760.0499877929688,1.71766274014855,2023-01-19,1.6707005872776894,4318.14990234375,1644.0999755859375,0.9594197495791342,0.8874756401259345,2866.14990234375,6012.4501953125,-0.24559068625265382,-0.6697769920092594,1767.300048828125,-0.19578208465578958,0.07840623968483242,3166.699951171875,8501.650390625,-0.06173478608464823,-0.10204884383475048,1670.2586669921875,165.5625,1.2318940238797464,1.1363019465656963,1111.4000244140625,1538.9000244140625,-1.272423508829254,-1.2668376198609343,866.1500244140625,2385.050048828125,-1.0502133097956288,-0.8844220856496293,3373.10009765625,0.09200579561716278,0.1230145326895505,1040.550048828125,1.6826444686305606,1.7625725582788003
774.4500122070312,741.4500122070312,1.4345869418529162,2023-01-20,1.71766274014855,4285.25,1660.949951171875,1.1146041954260164,0.9594197495791342,2787.800048828125,5860.39990234375,-0.16013057441224404,-0.24559068625265382,1762.9000244140625,-0.03562689593929714,-0.19578208465578958,3150.5,8439.7998046875,-0.11381593545915981,-0.06173478608464823,1648.7940673828125,167.4375,1.512672740146629,1.2318940238797464,1107.800048828125,1525.550048828125,-1.3725714643930444,-1.272423508829254,870.3499755859375,2371.300048828125,-1.209759638296908,-1.0502133097956288,3363.10009765625,0.1712968171423559,0.09200579561716278,1030.3499755859375,1.4062775160399406,1.6826444686305606
769.0499877929688,733.9500122070312,1.395356842295853,2023-01-23,1.4345869418529162,4335.4501953125,1673.0999755859375,1.1442328612392154,1.1146041954260164,2784.449951171875,5863.0,-0.1380942349380074,-0.16013057441224404,1783.75,0.12916021075604825,-0.03562689593929714,3203.35009765625,8417.099609375,-0.28761330629698295,-0.11381593545915981,1624.83935546875,168.8249969482422,1.7605115842690722,1.512672740146629,1121.199951171875,1548.0,-1.362963710730169,-1.3725714643930444,871.7000122070312,2364.699951171875,-1.27381853602927,-1.209759638296908,3414.89990234375,0.2403815206156109,0.1712968171423559,1049.300048828125,1.523580706517541,1.4062775160399406
761.2000122070312,722.0499877929688,1.3217981848326064,2023-01-24,1.395356842295853,4305.0,1695.5,1.3357455100098845,1.1442328612392154,2810.60009765625,5855.0498046875,-0.2851708480849996,-0.1380942349380074,1760.25,-0.05011273888208142,0.12916021075604825,3226.550048828125,8698.7998046875,0.08266839417357676,-0.28761330629698295,1596.8505859375,165.71249389648438,1.6102195810343218,1.7605115842690722,1137.8499755859375,1551.9000244140625,-1.6709109604061203,-1.362963710730169,870.75,2370.75,-1.2205053509419177,-1.27381853602927,3436.300048828125,0.3241414983276828,0.2403815206156109,1040.699951171875,1.6722663718114006,1.523580706517541
713.1500244140625,724.6500244140625,2.1219249342501914,2023-01-25,1.3217981848326064,4224.35009765625,1648.6500244140625,1.095828547208289,1.3357455100098845,2775.0,5795.89990234375,-0.2262688896414885,-0.2851708480849996,1749.800048828125,-0.05827465268632182,-0.05011273888208142,3213.85009765625,8784.099609375,0.24668442012282327,0.08266839417357676,1587.43798828125,164.5500030517578,1.548919804740449,1.6102195810343218,1122.75,1543.0,-1.463128928641673,-1.6709109604061203,855.2999877929688,2356.60009765625,-1.0128502279564497,-1.2205053509419177,3429.75,0.3776773838213439,0.3241414983276828,1040.050048828125,1.7589159295141057,1.6722663718114006
596.9500122070312,721.3499755859375,3.8979721621789656,2023-01-27,2.1219249342501914,4244.14990234375,1615.800048828125,0.8426347748715531,1.095828547208289,2722.64990234375,5760.7001953125,-0.03507263425452683,-0.2262688896414885,1713.0999755859375,-0.3089311550770362,-0.05827465268632182,3169.75,8737.5,0.29135543498628735,0.24668442012282327,1572.1986083984375,164.4375,1.6141118219182173,1.548919804740449,1115.5999755859375,1519.1500244140625,-1.6265103722111967,-1.463128928641673,817.2000122070312,2331.25,-0.4448528730142595,-1.0128502279564497,3411.050048828125,0.5145020201014967,0.3776773838213439,1043.4000244140625,1.8087503103887113,1.7589159295141057
597.0,701.7000122070312,3.571498088817646,2023-01-30,3.8979721621789656,4237.7001953125,1614.1500244140625,0.8382018695907829,0.8426347748715531,2766.199951171875,6021.7998046875,0.2740702921509232,-0.03507263425452683,1726.25,-0.538836151238796,-0.3089311550770362,3191.449951171875,8817.0,0.35599031610792736,0.29135543498628735,1592.268798828125,158.8874969482422,0.9987609380612993,1.6141118219182173,1134.75,1538.800048828125,-1.7785350780178517,-1.6265103722111967,823.5,2335.550048828125,-0.5381390157343079,-0.4448528730142595,3433.64990234375,0.4433925843984138,0.5145020201014967,1051.699951171875,2.360919230179845,1.8087503103887113
612.6500244140625,716.4500122070312,3.569402803382515,2023-01-31,3.571498088817646,4255.89990234375,1603.5,0.7430052095347514,0.8382018695907829,2725.85009765625,5886.39990234375,0.20276828947511424,0.2740702921509232,1731.0,-0.32631924315947114,-0.538836151238796,3263.35009765625,8895.2998046875,0.28671843355342885,0.35599031610792736,1583.902099609375,162.4875030517578,1.3748169321692187,0.9987609380612993,1122.199951171875,1533.75,-1.5745522053851992,-1.7785350780178517,831.9000244140625,2377.14990234375,-0.4523817059019941,-0.5381390157343079,3358.699951171875,0.06159212168807056,0.4433925843984138,1034.5,1.8592496915064167,2.360919230179845
495.1499938964844,729.7000122070312,5.640239220228106,2023-02-01,3.569402803382515,4262.64990234375,1627.550048828125,0.9047281296044334,0.7430052095347514,2743.75,5817.2001953125,-0.02667746416470511,0.20276828947511424,1744.699951171875,-0.12680761337682014,-0.32631924315947114,3303.10009765625,8768.849609375,-0.011468431364116873,0.28671843355342885,1581.5115966796875,162.41250610351562,1.3797140874256295,1.3748169321692187,1132.0999755859375,1551.0999755859375,-1.5572733712592342,-1.5745522053851992,847.9500122070312,2345.89990234375,-0.9373157358218069,-0.4523817059019941,3408.35009765625,0.17063403037894387,0.06159212168807056,1014.9000244140624,1.6273112020049687,1.8592496915064167
462.4500122070313,727.4000244140625,6.117309982712462,2023-02-02,5.640239220228106,4231.5,1603.3499755859375,0.76910450066018,0.9047281296044334,2705.64990234375,5717.64990234375,-0.036846179561384945,-0.02667746416470511,1761.75,0.1387697429940117,-0.12680761337682014,3217.300048828125,8870.150390625,0.36936233291238885,-0.011468431364116873,1592.418212890625,159.52499389648438,1.0572576588195475,1.3797140874256295,1149.5999755859375,1583.75,-1.5003214648319538,-1.5572733712592342,857.9000244140625,2308.10009765625,-1.3459063228800165,-0.9373157358218069,3460.39990234375,0.1363724876081146,0.17063403037894387,1007.5999755859376,1.77348775528018,1.6273112020049687
498.8500061035156,731.8499755859375,5.617579503585572,2023-02-03,6.117309982712462,4251.60009765625,1658.800048828125,1.13692522026587,0.76910450066018,2760.39990234375,6014.25,0.2878818965952086,-0.036846179561384945,1780.300048828125,-0.09326685264900164,0.1387697429940117,3316.699951171875,8942.2998046875,0.2183257572401233,0.36936233291238885,1609.948486328125,161.1374969482422,1.1200790793690245,1.0572576588195475,1146.1500244140625,1599.4000244140625,-1.2171059335093415,-1.5003214648319538,863.7999877929688,2463.10009765625,-0.5487266871316397,-1.3459063228800165,3482.300048828125,0.1023092627467976,0.1363724876081146,1028.1500244140625,1.8919231435968442,1.77348775528018
545.4500122070312,711.0499877929688,4.538643953889395,2023-02-06,5.617579503585572,4320.7001953125,1651.75,1.0104130912973557,1.13692522026587,2754.199951171875,6104.2001953125,0.5006171871165079,0.2878818965952086,1747.0,-0.4775308773467292,-0.09326685264900164,3260.699951171875,8908.0,0.3131361117254225,0.2183257572401233,1611.6915283203125,162.78750610351562,1.26475133940847,1.1200790793690245,1145.699951171875,1569.8499755859375,-1.601315824863635,-1.2171059335093415,853.7000122070312,2458.0,-0.38866401501671893,-0.5487266871316397,3459.949951171875,0.27657406340203233,0.1023092627467976,1023.3499755859376,1.6994363598825124,1.8919231435968442
553.1500244140625,714.0999755859375,4.467881182549638,2023-02-07,4.538643953889395,4315.60009765625,1654.199951171875,1.0333288450240437,1.0104130912973557,2758.050048828125,6160.5498046875,0.595136012837278,0.5006171871165079,1775.4000244140625,-0.32101798568164275,-0.4775308773467292,3274.699951171875,8762.4501953125,0.05344977586571091,0.3131361117254225,1609.898681640625,162.6374969482422,1.259711421061798,1.26475133940847,1128.25,1562.4000244140625,-1.323400810118331,-1.601315824863635,852.75,2446.89990234375,-0.4358326002043481,-0.38866401501671893,3472.550048828125,0.42602088194098453,0.27657406340203233,1006.4000244140624,1.505782446233791,1.6994363598825124
599.25,731.9500122070312,4.037424941075497,2023-02-08,4.467881182549638,4391.25,1654.0,0.9477300324102255,1.0333288450240437,2765.60009765625,6351.64990234375,0.9432716425192185,0.595136012837278,1765.5,-0.6467313488330712,-0.32101798568164275,3228.0,8834.7001953125,0.28693381947106417,0.05344977586571091,1630.0684814453125,159.0,0.821582682683489,1.259711421061798,1145.0,1590.5,-1.3108933462774481,-1.323400810118331,859.0999755859375,2466.75,-0.43895194617286076,-0.4358326002043481,3520.10009765625,0.412468361121682,0.42602088194098453,1013.0,1.8817664270516454,1.505782446233791
582.2999877929688,723.75,4.1685638429343195,2023-02-09,4.037424941075497,4389.2998046875,1650.550048828125,0.9256238573705522,0.9477300324102255,2814.60009765625,6455.0,0.9065031906136491,0.9432716425192185,1770.9000244140625,-0.7361621504525044,-0.6467313488330712,3237.14990234375,8801.2001953125,0.21156923620059592,0.28693381947106417,1636.941162109375,159.6374969482422,0.8467060332352416,0.821582682683489,1146.3499755859375,1617.0,-0.9867985167237138,-1.3108933462774481,860.7999877929688,2462.550048828125,-0.4955302868487917,-0.43895194617286076,3540.85009765625,0.2602802920037662,0.412468361121682,1006.7999877929688,1.7546224689494139,1.8817664270516454
583.9500122070312,718.9500122070312,4.0630105762292965,2023-02-10,4.1685638429343195,4416.25,1657.0999755859375,0.9417210644327374,0.9256238573705522,2804.60009765625,6435.5,0.9172220179775491,0.9065031906136491,1772.050048828125,-0.7017986258801652,-0.7361621504525044,3212.35009765625,8811.349609375,0.29235375756203014,0.21156923620059592,1628.823486328125,160.5749969482422,0.974116757520562,0.8467060332352416,1115.6500244140625,1608.550048828125,-0.4357768375795044,-0.9867985167237138,853.8499755859375,2468.5,-0.32996535588781084,-0.4955302868487917,3537.550048828125,0.3279977382551628,0.2602802920037662,1006.5999755859376,1.67594881453037,1.7546224689494139
553.7000122070312,718.0499877929688,4.5246851801714065,2023-02-13,4.0630105762292965,4358.64990234375,1658.3499755859375,1.0146209760912996,0.9417210644327374,2790.75,6345.5,0.8048425755591557,0.9172220179775491,1773.800048828125,-0.5718875991403262,-0.7017986258801652,3252.64990234375,8809.4501953125,0.18342283475880392,0.29235375756203014,1615.875,162.0,1.1708074075370145,0.974116757520562,1113.0,1567.449951171875,-0.9264050500443654,-0.4357768375795044,850.6500244140625,2519.050048828125,0.026384077265518887,-0.32996535588781084,3482.39990234375,0.43113354728340814,0.3279977382551628,1015.25,1.6651096824855685,1.67594881453037
565.0999755859375,723.8499755859375,4.441208905581292,2023-02-14,4.5246851801714065,4268.85009765625,1673.699951171875,1.2225749107657315,1.0146209760912996,2777.0,6458.7001953125,1.10236361559534,0.8048425755591557,1770.3499755859375,-0.7453585840575171,-0.5718875991403262,3175.699951171875,8774.4501953125,0.33227725690264653,0.18342283475880392,1598.3446044921875,161.25,1.188133319402232,1.1708074075370145,1125.449951171875,1593.25,-0.8516002504859103,-0.9264050500443654,865.2999877929688,2506.89990234375,-0.3203155801112205,0.026384077265518887,3500.10009765625,0.2684894876145293,0.43113354728340814,1006.75,1.6228745099244613,1.6651096824855685
569.0499877929688,727.1500244140625,4.4336723977568395,2023-02-15,4.441208905581292,4487.89990234375,1670.300048828125,0.9548670320247743,1.2225749107657315,2786.14990234375,6489.9501953125,1.1196354109529896,1.10236361559534,1785.5,-0.6633980383059267,-0.7453585840575171,3311.14990234375,8845.349609375,0.0844845550304733,0.33227725690264653,1619.709716796875,160.875,1.0472335625029054,1.188133319402232,1132.9000244140625,1597.050048828125,-0.9619961524709231,-0.8516002504859103,870.7999877929688,2524.300048828125,-0.32180410169571977,-0.3203155801112205,3520.64990234375,0.34835625034493917,0.2684894876145293,995.4000244140624,1.515529132363441,1.6228745099244613
577.2000122070312,727.9500122070312,4.3185272180925836,2023-02-16,4.4336723977568395,4643.14990234375,1664.25,0.7395143001142137,0.9548670320247743,2805.949951171875,6437.2998046875,0.9140939213668534,1.1196354109529896,1787.949951171875,-0.5758988124664925,-0.6633980383059267,3289.10009765625,8805.099609375,0.0808666095088645,0.0844845550304733,1623.19580078125,160.9499969482422,1.0368980936563732,1.0472335625029054,1128.1500244140625,1601.800048828125,-0.7959873441860671,-0.9619961524709231,869.4500122070312,2522.39990234375,-0.307548817337008,-0.32180410169571977,3558.050048828125,0.5159646939672933,0.34835625034493917,995.1500244140624,1.5063936166054004,1.515529132363441
578.6500244140625,728.4000244140625,4.303140807071739,2023-02-17,4.3185272180925836,4614.7001953125,1655.9000244140625,0.7124193585668928,0.7395143001142137,2833.60009765625,6416.7001953125,0.7339539499688321,0.9140939213668534,1759.25,-0.7808282917337908,-0.5758988124664925,3285.0,8807.75,0.09571141651643188,0.0808666095088645,1636.443115234375,160.35000610351562,0.9153870512115843,1.0368980936563732,1109.550048828125,1583.800048828125,-0.6338566562502496,-0.7959873441860671,862.6500244140625,2500.300048828125,-0.3091475723923118,-0.307548817337008,3501.14990234375,0.3716502474453301,0.5159646939672933,984.5,1.4258469532558216,1.5063936166054004
579.7000122070312,723.3499755859375,4.2028965676955155,2023-02-20,4.303140807071739,4610.60009765625,1640.3499755859375,0.6075600212917269,0.7124193585668928,2825.550048828125,6367.39990234375,0.6747155268736095,0.7339539499688321,1737.300048828125,-0.8943983619144836,-0.7808282917337908,3290.5,8693.650390625,-0.09345863110220409,0.09571141651643188,1625.5364990234375,161.85000610351562,1.1089111112767442,0.9153870512115843,1115.699951171875,1592.449951171875,-0.651490833354264,-0.6338566562502496,852.0999755859375,2474.14990234375,-0.26395174172856556,-0.3091475723923118,3487.300048828125,0.202643982541807,0.3716502474453301,984.4000244140624,1.3026414961336334,1.4258469532558216
583.2000122070312,720.0999755859375,4.093886868442115,2023-02-21,4.2028965676955155,4502.0498046875,1646.5,0.7716435250972135,0.6075600212917269,2817.10009765625,6379.25,0.7409857403827941,0.6747155268736095,1730.199951171875,-0.9668999994740624,-0.8943983619144836,3274.14990234375,8669.849609375,-0.08688588886243434,-0.09345863110220409,1626.6820068359375,162.89999389648438,1.2007934164668055,1.1089111112767442,1105.199951171875,1579.5,-0.5971415260715845,-0.651490833354264,854.2000122070312,2463.60009765625,-0.3652565335102584,-0.26395174172856556,3451.0,0.12564514377208025,0.202643982541807,971.5999755859376,1.0617945503979145,1.3026414961336334
547.0999755859375,699.9500122070312,4.3286730806838625,2023-02-22,4.093886868442115,4449.10009765625,1614.199951171875,0.6032833853275709,0.7716435250972135,2795.949951171875,6198.64990234375,0.48219723788711055,0.7409857403827941,1700.550048828125,-0.9736239966883841,-0.9668999994740624,3249.699951171875,8658.9501953125,-0.0392500951727024,-0.08688588886243434,1567.9156494140625,160.9875030517578,1.314786352930054,1.2007934164668055,1092.5999755859375,1561.800048828125,-0.560718549432005,-0.5971415260715845,839.25,2431.550048828125,-0.2718805741613068,-0.3652565335102584,3401.550048828125,0.021357181818843263,0.12564514377208025,968.5499877929688,1.1802911844637487,1.0617945503979145
551.8499755859375,701.2999877929688,4.276211370313821,2023-02-23,4.3286730806838625,4448.0498046875,1603.25,0.5273997895214713,0.6032833853275709,2705.949951171875,6202.35009765625,0.940596053709049,0.48219723788711055,1707.1500244140625,-0.9251632032035896,-0.9736239966883841,3241.949951171875,8696.25,0.038249519976346076,-0.0392500951727024,1574.091064453125,159.9375,1.1865625762545537,1.314786352930054,1094.3499755859375,1550.699951171875,-0.746528326443651,-0.560718549432005,839.75,2394.5,-0.4983579682821027,-0.2718805741613068,3413.800048828125,0.2062788564530603,0.021357181818843263,972.5,1.31365743669989,1.1802911844637487
558.9000244140625,685.0,3.894974451044558,2023-02-24,4.276211370313821,4470.64990234375,1588.949951171875,0.40162142859438027,0.5273997895214713,2738.5,6236.25,0.8459784592554385,0.940596053709049,1697.300048828125,-1.0482101816685545,-0.9251632032035896,3205.60009765625,8660.5,0.07914288668153925,0.038249519976346076,1568.96142578125,161.28750610351562,1.3374725701502475,1.1865625762545537,1094.8499755859375,1550.6500244140625,-0.7580028918207083,-0.746528326443651,839.7000122070312,2399.10009765625,-0.4704661588348572,-0.4983579682821027,3400.449951171875,0.1295440474418092,0.2062788564530603,970.5,1.179575191958506,1.31365743669989
562.0,680.5,3.7715491690844956,2023-02-27,3.894974451044558,4439.75,1592.9000244140625,0.46380617406611546,0.40162142859438027,2749.89990234375,6194.5,0.7045395309636926,0.8459784592554385,1725.949951171875,-0.7634617057367445,-1.0482101816685545,3131.050048828125,8632.2001953125,0.2319423428201058,0.07914288668153925,1565.375732421875,164.39999389648438,1.644494444243308,1.3374725701502475,1083.949951171875,1509.300048828125,-1.073614148165368,-0.7580028918207083,856.4000244140625,2401.0,-0.7734013227939661,-0.4704661588348572,3331.85009765625,0.15742292201317512,0.1295440474418092,965.0499877929688,0.8602549779520187,1.179575191958506
592.4500122070312,667.2000122070312,3.071366555476753,2023-02-28,3.7715491690844956,4401.64990234375,1599.5999755859375,0.5533544212294199,0.46380617406611546,2828.800048828125,6112.10009765625,0.14280489053013454,0.7045395309636926,1729.25,-0.6308299306770373,-0.7634617057367445,3105.89990234375,8624.349609375,0.28608837112367624,0.2319423428201058,1572.2982177734375,166.6875,1.8226950518048248,1.644494444243308,1077.5999755859375,1487.550048828125,-1.2262956801852045,-1.073614148165368,854.8499755859375,2372.800048828125,-0.9094725045368,-0.7734013227939661,3312.85009765625,0.2709367969695031,0.15742292201317512,956.5999755859376,0.5715940719391286,0.8602549779520187
